did,group_id,records
paddy_harvestor_92,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|70;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_1,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|3827;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
wheat_1_harvestor_134,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|19933;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_55,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_10,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2135;0|2320;0|2320;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_66,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|13273;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_46,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|4733;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_93,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
wheat_1_harvestor_126,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|13274;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
wheat_1_harvestor_150,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|20488;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_87,2,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|8629;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
